scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Stage A (D+T),NC,28,0.17703926479867027,5243.777777777777,312.71216065008787,310.8497191011236
Stage A (D+T),FH,0,0.11358178961810676,5340.777777777777,306.5217091164296,296.6530898876405
Stage A (D+T),FH,1,0.11445503052533221,5377.166666666667,306.35315758415726,299.71488764044943
Stage A (D+T),FH,2,0.105905215395963,5368.722222222223,304.8114447575174,299.4115168539326
Stage A (D+T),FH,4,0.10756549305358548,5349.5,298.7865909100751,296.95365168539325
Stage A (D+T),FH,6,0.12164348938667927,5305.722222222223,306.4226055230764,292.3834269662921
Stage A (D+T),FH,3,0.1208753039824478,5365.111111111111,304.2184997682963,302.0435393258427
Stage A (D+T),FH,8,0.11245180487205197,5342.333333333333,304.34268147978855,298.72331460674155
Stage A (D+T),FH,9,0.13931595601136249,5370.222222222223,305.1182429310393,298.9227528089888
Stage A (D+T),FH,5,0.12804825852057483,5342.444444444444,306.3258944609488,301.4676966292135
Stage A (D+T),FH,7,0.14936960158586335,5388.111111111111,310.3516794062728,306.8075842696629
Stage A (D+T),FH,10,0.12844718791956172,5331.722222222223,305.9984521561718,309.30056179775283
Stage A (D+T),FH,11,0.10669882249648074,5341.666666666667,304.62511003336067,292.49719101123594
Stage A (D+T),FH,12,0.10373604024440082,5313.111111111111,304.96137089932967,298.05056179775283
Stage A (D+T),FH,13,0.13455318850340786,5360.388888888889,307.071890225753,301.0126404494382
Stage A (D+T),FH,14,0.1074256524338122,5360.888888888889,305.0698509563642,293.3834269662921
Stage A (D+T),FH,16,0.11629176894638976,5334.277777777777,304.0222122636434,297.39606741573033
Stage A (D+T),FH,17,0.13959867557872296,5370.388888888889,307.37146637118553,306.8679775280899
Stage A (D+T),FH,15,0.13595863645081321,5370.333333333333,305.8844846401213,301.9676966292135
Stage A (D+T),FH,19,0.09824107730896466,5298.5,303.7807688812892,293.40870786516854
Stage A (D+T),FH,18,0.1275657459090624,5329.666666666667,309.906529295939,304.19522471910113
Stage A (D+T),FH,20,0.12010059281683556,5331.444444444444,305.2079758509901,295.22331460674155
Stage A (D+T),FH,21,0.12668485386930375,5370.555555555556,301.687260886343,295.23595505617976
Stage A (D+T),FH,23,0.10774951721320315,5286.555555555556,304.66174170556815,302.4073033707865
Stage A (D+T),FH,22,0.12749704384213478,5440.888888888889,303.84256925004695,302.25140449438203
Stage A (D+T),FH,26,0.11894493239714625,5360.611111111111,304.4127857488411,295.0688202247191
Stage A (D+T),FH,24,0.12794705268050102,5355.0,307.3178240326881,301.2991573033708
Stage A (D+T),FH,27,0.13280683303421886,5344.277777777777,307.0226864958352,303.063202247191
Stage A (D+T),FH,25,0.14823603375348995,5415.944444444444,308.4409428346592,310.15168539325845
Stage A (D+T),FH,28,0.10827850370327688,5345.666666666667,308.1455457733314,304.76825842696627
Stage A (D+T),FH,29,0.10500142753334624,5345.166666666667,300.9172940705757,298.43398876404495
Stage A (D+T),EH,0,0.10767816246703435,5302.944444444444,306.0596393491806,293.05056179775283
Stage A (D+T),EH,1,0.1250210969136763,5321.444444444444,305.89923558277263,293.5758426966292
Stage A (D+T),EH,2,0.10828482796786301,5324.222222222223,303.9204125558229,298.07443820224717
Stage A (D+T),EH,4,0.12400517562528905,5303.111111111111,299.60673620836934,294.689606741573
Stage A (D+T),EH,3,0.11379494448935722,5311.722222222223,302.67586534310107,298.2626404494382
Stage A (D+T),EH,6,0.12301301510608945,5258.833333333333,305.51686549864314,290.8426966292135
Stage A (D+T),EH,5,0.10932728601282708,5282.5,304.4658859763894,299.71488764044943
Stage A (D+T),EH,8,0.10972658224801289,5289.888888888889,303.3160293440636,301.6320224719101
Stage A (D+T),EH,7,0.13410199172489232,5334.611111111111,309.1206382297322,301.8426966292135
Stage A (D+T),EH,9,0.14395602228038235,5316.444444444444,304.4767756353837,295.185393258427
Stage A (D+T),EH,10,0.13908124514438572,5284.833333333333,306.6490631097122,300.4747191011236
Stage A (D+T),EH,11,0.09501151006789485,5294.888888888889,303.4244208864116,290.6137640449438
Stage A (D+T),EH,12,0.10442562394754734,5272.611111111111,304.8728124978673,297.2303370786517
Stage A (D+T),EH,13,0.1379471365250489,5310.444444444444,307.3050745618573,294.9887640449438
Stage A (D+T),EH,14,0.10854915018222765,5315.277777777777,305.16702663693724,292.40870786516854
Stage A (D+T),EH,16,0.12008650805954058,5296.722222222223,303.32214642520177,299.1657303370786
Stage A (D+T),EH,15,0.153517350791838,5313.333333333333,306.50026910254246,295.87640449438203
Stage A (D+T),EH,18,0.1288002932929572,5280.388888888889,308.31723472574515,302.7443820224719
Stage A (D+T),EH,17,0.14441513125131078,5312.444444444444,307.0440426090626,301.5196629213483
Stage A (D+T),EH,19,0.11220802856226196,5264.333333333333,303.6441427195933,290.6418539325843
Stage A (D+T),EH,20,0.11145837408710979,5270.666666666667,302.67529601064996,291.87359550561797
Stage A (D+T),EH,21,0.13071389511232478,5321.277777777777,301.34798864540556,294.9550561797753
Stage A (D+T),EH,23,0.11473207125400561,5246.5,304.11651129702864,298.9620786516854
Stage A (D+T),EH,22,0.11590944644576139,5380.0,301.97288390610214,295.15168539325845
Stage A (D+T),EH,24,0.13892618384395558,5300.277777777777,307.57436449049834,297.5084269662921
Stage A (D+T),EH,27,0.13347095719816537,5309.111111111111,305.91200021308794,300.0519662921348
Stage A (D+T),EH,28,0.12011364087794288,5300.555555555556,308.3308148368759,303.9831460674157
Stage A (D+T),EH,26,0.12874650187170958,5305.388888888889,304.48174239367336,300.2612359550562
Stage A (D+T),EH,29,0.10984338853254819,5292.833333333333,300.65194031278077,297.811797752809
Stage A (D+T),EH,25,0.14879341590080652,5355.333333333333,307.7656492450902,315.0941011235955
Ablation S (D+T+S),NC,0,0.14634346158480865,5271.888888888889,308.46896126229166,319.2920673076923
Ablation S (D+T+S),NC,1,0.1561743334604116,5277.611111111111,307.58932294256783,343.49158653846155
