scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Ablation W (D+T+W),NC,3,0.8856034266513965,4604.277777777777,572.0058213258728,539.9019607843137
Ablation W (D+T+W),NC,2,0.6831016248648586,5240.222222222223,415.7391159694058,468.70132325141776
Ablation W (D+T+W),NC,6,0.8105783750222296,4784.388888888889,494.0222961874159,502.8301075268817
Ablation W (D+T+W),NC,4,0.8466343225178522,5398.944444444444,516.8177708188214,529.9761092150171
Ablation W (D+T+W),NC,7,0.9692551388010109,4799.833333333333,500.5099373053613,453.6489563567362
Ablation W (D+T+W),NC,5,0.8671401604101793,5364.111111111111,568.027049147605,583.2037671232877
Ablation W (D+T+W),NC,8,0.7449090548746166,4572.666666666667,448.52986096563734,455.6709677419355
Ablation W (D+T+W),NC,9,0.9829090863724661,5203.388888888889,618.3061888992407,655.2591304347826
Ablation W (D+T+W),NC,10,0.918598210800314,5064.777777777777,584.578538369429,573.9461966604824
Ablation W (D+T+W),NC,11,0.8433317647328639,5033.888888888889,491.22068311774797,483.94095238095235
Ablation W (D+T+W),NC,13,0.8041575057829886,4832.166666666667,527.0282915865805,481.0501792114695
Ablation W (D+T+W),NC,12,0.952519004150701,5235.666666666667,541.5099311415945,553.6906614785992
Ablation W (D+T+W),NC,15,0.8677929094010768,4863.222222222223,471.6444704192765,473.5170068027211
Ablation W (D+T+W),NC,14,0.9294841453081636,4942.611111111111,515.8086663625717,539.5681818181819
Ablation W (D+T+W),NC,16,0.6943740236589314,4896.111111111111,465.9205303063253,496.1864754098361
Ablation W (D+T+W),NC,17,0.9618657400823545,5019.166666666667,552.3439471055292,529.0114503816794
Ablation W (D+T+W),NC,18,0.7866715812321369,4960.722222222223,510.9150778163353,528.8140794223826
Ablation W (D+T+W),NC,19,0.7157084995004157,5066.444444444444,441.14222125231726,433.5609756097561
Ablation W (D+T+W),NC,21,0.7790599924903303,4621.5,509.2325610521574,505.0235042735043
Ablation W (D+T+W),NC,20,0.9804742946741147,5407.166666666667,666.4016894017382,669.9225352112676
Ablation W (D+T+W),NC,22,0.9023071759175927,5016.777777777777,540.5802391281383,559.6992481203008
Ablation W (D+T+W),NC,23,0.8750727669747728,5343.777777777777,480.6297546655881,501.19604316546764
Ablation W (D+T+W),NC,24,0.7170534233699064,4862.222222222223,420.0740968146994,432.8494208494208
Ablation W (D+T+W),NC,25,0.8953530057752936,5055.833333333333,543.43648965509,537.4759259259259
Ablation W (D+T+W),NC,27,0.721361200820237,4961.777777777777,397.9301060050244,517.0696428571429
Ablation W (D+T+W),NC,26,1.0151278558120564,5484.888888888889,589.5369348869579,572.4438095238095
Ablation W (D+T+W),NC,28,1.10771816671973,5546.222222222223,661.8927708365422,699.4865831842576
Ablation W (D+T+W),NC,29,0.7996122269297223,4921.166666666667,440.8200834817483,475.890243902439
Ablation W (D+T+W),FH,0,0.8030689189088632,5433.5,509.6741207792002,540.3105263157895
Ablation W (D+T+W),FH,1,0.9061893201673061,5248.277777777777,539.3056639822327,550.6591276252019
Ablation W (D+T+W),FH,3,0.8287288596323734,4727.5,542.0232440232769,490.93939393939394
Ablation W (D+T+W),FH,2,0.7134392444038113,5412.333333333333,432.56036655335777,457.3245283018868
Ablation W (D+T+W),FH,4,0.7628071409781292,5521.944444444444,481.63062656052904,488.8739352640545
Ablation W (D+T+W),FH,6,0.7650627708244555,4937.333333333333,485.53175462254035,491.1333333333333
Ablation W (D+T+W),FH,5,0.7931255594396062,5425.944444444444,528.0858052635257,537.7551369863014
Ablation W (D+T+W),FH,7,0.8481455722990503,5009.444444444444,457.52615116637054,426.78907721280603
Ablation W (D+T+W),FH,8,0.6546992890188997,4748.611111111111,425.4939872781776,431.13001605136435
Ablation W (D+T+W),FH,9,0.9407179214522279,5412.777777777777,589.0253395561082,610.8904347826087
Ablation W (D+T+W),FH,10,0.9026506767822016,5272.166666666667,576.259106913318,554.1129629629629
Ablation W (D+T+W),FH,11,0.7647998027966196,5209.166666666667,467.70075916549126,473.5009345794393
Ablation W (D+T+W),FH,13,0.7374873798889271,4938.222222222223,499.5852183426429,457.3232142857143
Ablation W (D+T+W),FH,12,0.8293654729520544,5355.333333333333,482.8017137818181,499.98443579766536
Ablation W (D+T+W),FH,15,0.8022599038067029,5041.166666666667,447.57161174948976,449.05829596412553
Ablation W (D+T+W),FH,14,0.8198874671216866,5074.555555555556,465.7112007483314,481.27010309278353
Ablation W (D+T+W),FH,16,0.6367362085538999,5017.444444444444,445.62142475970853,460.375
Ablation W (D+T+W),FH,17,0.9116353136464563,5228.5,538.8214427165327,525.9171374764595
Ablation W (D+T+W),FH,18,0.7229954257045385,5070.444444444444,481.75014378038014,496.07761732851986
Ablation W (D+T+W),FH,19,0.7025236829977426,5309.055555555556,437.00141150559796,404.80185185185184
Ablation W (D+T+W),FH,21,0.6748957395828759,4774.222222222223,464.11444612763904,446.4273504273504
Ablation W (D+T+W),FH,20,0.9310101296933662,5556.388888888889,626.1524413646222,623.3257042253521
Ablation W (D+T+W),FH,22,0.7928304409546192,5128.5,489.6842931707409,510.8667917448405
Ablation W (D+T+W),FH,23,0.7996680672436646,5397.666666666667,456.7038283985426,462.76637168141593
Ablation W (D+T+W),FH,24,0.5878945269237257,5063.944444444444,381.86791585650445,368.9573283858998
Ablation W (D+T+W),FH,25,0.7964354694203178,5160.888888888889,492.9194693836989,526.6796296296296
Ablation W (D+T+W),FH,27,0.6534850041331987,5076.333333333333,374.8553734894445,489.24107142857144
Ablation W (D+T+W),FH,26,0.9148295320456165,5619.388888888889,542.2630434807008,491.9312977099237
Ablation W (D+T+W),FH,28,1.017539386944707,5786.777777777777,608.0877359491224,633.8533094812165
